1,(单选题)2012年12月，银监会发布了《关于实施<商业银行资本管理办法（试行）>过渡期安排相关事宜的通知》，对储备资本要求（)设定6年的过渡期：,<p>A0.04</p><p>B0.025</p><p>C0.06</p><p>D0.008</p>,4,B,"2012年12月，银监会发布了《关于实施<商业银行资本管理办法（试行）>过渡期安排相关事宜的通知》，对储备资本要求设定6年的过渡期,要求在6年内达到2.5%的资本储备要求。",0,0
1,(单选题)当经济处于繁荣阶段时，下列（)的表述是错误的。,<p>A企业的经营规模不断扩大，投资数额显著增加</p><p>B市场兴旺，社会购买力上升</p><p>C银行利润处于最高水平</p><p>D预示着通货膨胀的到来</p>,4,D,A、B、C三项均为经济处于繁荣阶段时的表现。虽然当经济处于繁荣阶段时通常会伴随着物价水平的上涨，但是并不意味着通货膨胀、通货紧缩必然会发生。,0,0
1,(单选题)（)是单位不构成犯罪主体的金融犯罪。,<p>A信用证诈骗罪</p><p>B信用卡诈骗罪</p><p>C票据诈骗罪</p><p>D集资诈骗罪</p>,4,B,A、C、D三项的犯罪主体是一般主体，包括自然人和单位。（本题来自嗨考网）,0,0
1,(单选题)（)是指商业银行因没有遵循法律、规则和准则，可能遭监管处罚、受法律制裁、重大财务损失和声誉损失的风险。,<p>A法律风险</p><p>B声誉风险</p><p>C信用风险</p><p>D合规风险</p>,4,D,A项，法律风险是指银行在日常经营活动或各类交易过程中，因为无法满足或违反相关的商业准则和法律要求，导致不能履行合同、发生争议、诉讼或其他法律纠纷从而可能给银行造成经济损失的风险;B项，声誉风险是指由于意外事件、银行的政策调整、市场表现或日常经营活动所产生的负面结果，可能对银行的声誉产生影响而造成损失的风险;C项，操作风险是指由不完善或有问题的内部程序、人员及系统或外部时间所造成损失的风险。,0,0
1,(单选题)关于国际收支的以下说法中不正确的是（)。,<p>A不能仅以盈余多少来衡量国际收支的状况</p><p>B国际收支是一国居民在一定时期内与非本国居民的贸易交易的系统记录</p><p>C经常项目主要反映一国的贸易和劳务往来状况</p><p>D资本项目反映了一国利用外资和偿还本金的情况</p>,4,B,B项，国际收支是指一国居民在一定时期内与非本国居民在政治、经济、军事、文化及其他往来中所产生的全部交易的系统记录，不只是贸易交易的系统记录。,0,0
1,(单选题)借款人的还款能力出现明显问题，完全依靠其正常经营收入无法足额偿还贷款本息，即使执行担保，也可能会造成一定损失的贷款属于（)。,<p>A次级类贷款</p><p>B可疑类贷款</p><p>C关注类贷款</p><p>D损失类贷款</p>,4,A,B项，可疑类贷款是指借款人无法足额偿还贷款本息，即使执行担保，也肯定要造成较大损失的贷款;C项，关注类贷款是指尽管借款人目前有能力偿还贷款本息，但存在一些可能对偿还产生不利影响因素的贷款;D项，损失类贷款是指在采取所有可能的措施或一切必要的法律程序之后，本息仍然无法收回，或只能收回极少部分的贷款。,0,0
1,(单选题)存款人对其特定用途的资金进行专项管理和使用而开立的银行结算账户称为（)。,<p>A专用存款账户</p><p>B一般存款账户</p><p>C临时存款账户</p><p>D基本存款账户</p>,4,A,B项，一般存款账户是指存款人因借款或其他结算需要，在基本存款账户开户银行以外的银行营业机构开立的银行结算账户;C项，临时存款账户是指存款人因临时需要并在规定期限内使用而开立的银行结算账户;D项，基本存款账户是指存款人因办理日常转账结算和现金收付需要开立的银行结算账户。,0,0
1,(单选题)（)不属于事业单位法人。,<p>A市人民医院</p><p>B国有公司</p><p>C某重点中学</p><p>D省发展改革委</p>,4,B,B项属于企业法人，A、C、D项均为事业单位法人。,0,0
1,(单选题)关于合同成立，下列描述不正确的是（)。,<p>A采用合同书形式订立合同的，自双方当事人签字或者盖章时合同成立</p><p>B当事人采用信件、数据电文等形式订立合同的，签订确认书时合同成立</p><p>C采用数据电文形式订立合同的，发件人的主营业地为合同成立的地点</p><p>D当事人采用合同书形式订立合同的，双方当事人签字或者盖章的地点为合同成立的地点</p>,4,C,C项，采用数据电文形式订立合同的，收件人的主营业地为合同成立的地点;没有主营业地的，其经常居住地为合同成立的地点。,0,0
1,(单选题)关于期货，下列法说错误的是（)。,<p>A期货合约是由交易双方订立的、约定在未来某日期（交割日）按成交时约定的交割价格交割一定数量的某种商品（标的资产）的标准化协议</p><p>B期货交易是在交易所以公开竞价方式进行的期货合约的交易</p><p>C期货合约根据标的资产是实物商品还是金融工具（或金融变量）分为商品期货合金融期货合约</p><p>D商品期货的标的商品主要包括农副产品（如大豆、小麦）、金属产品（如铜材）、能源（如原油）、利率等</p>,4,D,D项，商品期货的标的商品主要包括农副产品、金属产品、能源产品等几大类。利率属于金融期货的标的。,0,0
1,(单选题)发行市场和流通市场的主要区别是（）。,<p>A金融工具交割日期不同</p><p>B融资方式不同</p><p>C交易的阶段不同</p><p>D交易工具类型不同</p>,4,C,按金融工具交易的阶段来划分，金融市场可分为发行市场（初级市场或一级市场）和流通市场（二级市场）。发行市场和流通市场的主要区别是交易的阶段不同。,0,0
1,(单选题)金融市场分为（)和发行市场。,<p>A一级市场</p><p>B流通市场</p><p>C现货市场</p><p>D初级市场</p>,4,B,按金融工具交易的阶段来划分，金融市场可分为发行市场（也称初级市场或一级市场）和流通市场（也称二级市场）;按成交后是否立即交割划分，金融市场可分为现货市场和期货市场。,0,0
1,(单选题)按照《商业银行法》规定，办理储蓄业务，应当遵循的原则不包括（)。,<p>A存款自愿</p><p>B取款自由</p><p>C存款有息</p><p>D存款实名</p>,4,D,按照《中华人民共和国商业银行法》第二十九条第一款规定，商业银行办理个人储蓄存款业务，应当遵循“存款自愿、取款自由、存款有息、为存款人保密”的原则。（本题来自嗨考网）,0,0
1,(单选题)按照信用风险能否分散对风险进行分类可分为（）。,<p>A结算风险与结算前风险</p><p>B系统性信用风险与非系统性信用风险</p><p>C信用风险与责任风险</p><p>D纯粹风险和投机风险</p>,4,B,按照风险能否分散，可以分为系统信用风险和非系统信用风险。,0,0
1,(单选题)合同成立的地点是在（)。,<p>A要约生效的地点</p><p>B承诺生效的地点</p><p>C收据人的主营业地</p><p>D对方的经常居住地</p>,4,B,承诺生效时合同成立，因此生效地点为合同成立地点。,0,0
1,(单选题)存款合同必须是在储户将款项交付银行经确认并出具存款凭证后才成立，这说明存款合同是一种（）。,<p>A格式合同</p><p>B行为合同</p><p>C实践合同</p><p>D诺成合同</p>,4,C,存款合同是一种实践合同，故必须是在储户将款项交付银行经确认并出具存款凭证后才成立。,0,0
1,(单选题)当市场上货币供应量过多时，中央银行应该采取的措施为（）。,<p>A降低法定存款准备金率</p><p>B买入证券</p><p>C提高再贴现率</p><p>D减少央行票据发行量</p>,4,C,当市场上货币供应量过多时，中央银行应该采取的措施为提高再贴现率，来干预市场利率及货币需求。,0,0
1,(单选题)当资金结算业务发生在同一个银行系统，即同属一个总行的各个分支机构间的资金账户往来，称为（）。,<p>A系统内联行清算</p><p>B跨系统联行清算</p><p>C联行往来</p><p>D内部转账型</p>,4,C,当资金结算业务发生在同一个银行系统，即同属一个总行的各个分支机构间的资金账户往来，称为联行往来。,0,0
1,(单选题)抵消的作用不包括（)。,<p>A简化交易程序</p><p>B降低交易成本</p><p>C提高交易安全性</p><p>D提高交易速度</p>,4,D,抵消具有简化交易程序，降低交易成本，提高交易的安全性的作用。,0,0
1,(单选题)发行短期国债筹集资金的政府部门一般为（)。,<p>A国务院</p><p>B财政部</p><p>C银监会</p><p>D中国人民银行</p>,4,B,短期国债是由中央政府（通常是财政部）发行的期限在1年或1年以内的政府债券。,0,0
1,(单选题)发放（)时，需严格审查借款人的资产负债状况及预测借款人的现金流量。,<p>A公司贷款</p><p>B项目贷款</p><p>C关联企业贷款</p><p>D助学贷款</p>,4,A,而题干给出的“资产负债状况”和“现金流量”说明贷款对象并非个人。发放公司贷款时，需严格审查借款人的资产负债状况及预测借款人的现金流量；发放项目贷款时，需评估贷款项目的未来现金流量预测情况和质权、抵押权以及保证或保险等，并严格审查项目的项目建议书和可行性研究报告;发放关联企业贷款时，应统一评估审核所有关联企业的资产负债、财务状况、对外担保以及关联企业之间的互保等情况。,0,0
1,(单选题)风险管理的最基本要求是（)。,<p>A风险识别</p><p>B风险计量</p><p>C风险监测</p><p>D风险控制</p>,4,A,风险识别是风险管理的最基本要求。,0,0
1,(单选题)出资人向人民法院申请对债务人进行重整的，该出资人对债务人的出资比例应当是（)。,<p>A出资额占债务人注册资本5%以上</p><p>B出资额占债务人注册资本1/5以上</p><p>C出资额占债务人注册资本1/10以上</p><p>D出资额占债务人注册资本一半以上</p>,4,C,符合重整法律要求。,0,0
1,(单选题)（)是指商业银行对国际贸易延期付款方式中出口商持有的远期承兑汇票或本票进行无追索权的贴现。,<p>A保理</p><p>B押汇</p><p>C福费延</p><p>D信用证</p>,4,C,福费延也称包买票据或买断票据，是指商业银行对国际贸易延期付款方式中出口商持有的远期承兑汇票或本票进行无追索权的贴现。（本题来自嗨考网）,0,0
1,(单选题)根据相关规定，负责接收人民币、外币大额交易和可疑交易报告的机构—中国反洗钱监测分析中心是由（)设立的。,<p>A中国银行业监督委员会</p><p>B国家外汇管理局</p><p>C中国证券监督管理委员会</p><p>D中国人民银行</p>,4,D,根据《金融机构反洗钱规定》规定，中国人民银行是国务院反洗钱行政主管部门，依法对金融机构的反洗钱工作进行监督管理。中国人民银行设立中国反洗钱监测分析中心。,0,0
1,(单选题)根据法律、法规的规定，我国证券投资基金、企业年金、社保基金等都必须指定（)家商业银行作为托管人。,<p>A4</p><p>B3</p><p>C2</p><p>D1</p>,4,D,根据《证券投资基金法》及其相关法律、法规的规定，证券投资基金、企业年金、社保基金等都必须指定一家商业银行作为托管人,0,0
1,(单选题)根据我国《商业银行法》的规定，银行的附属资本不得（）核心资本的（）。,<p>A高于；50%</p><p>B低于；1/3</p><p>C低于；50%</p><p>D高于；100%</p>,4,D,根据我国《商业银行法》的规定，银行的附属资本不得超过核心资本的100%。,0,0
1,(单选题)公司成立日期是（）。,<p>A公司资本缴足的日期</p><p>B公司营业执照签发日期</p><p>C公司向登记机关申请设立登记的日期</p><p>D公司正式对外营业的日期</p>,4,B,公司营业执照签发日期即为公司成立日期。,0,0
1,(单选题)（）指经国家公证机关依法认可其真实性与合法性的书面遗嘱。,<p>A公证遗嘱</p><p>B自书遗嘱</p><p>C录音遗嘱</p><p>D口头遗嘱</p>,4,A,公证遗嘱指经国家公证机关依法认可其真实性与合法性的书面遗嘱。,0,0
1,(单选题)股份制商业银行的最高权力机关是其（）。,<p>A监事会</p><p>B董事会</p><p>C股东大会</p><p>D高级管理层</p>,4,C,股东大会是由股东参与银行重大决策的一种组织形式，是股份公司的最高权力机构。,0,0
1,(单选题)（）是指尽管借款人目前有能力偿还贷款本息，但存在一些可能对偿还产生不利影响因素的贷款。,<p>A损失类贷款</p><p>B可疑类货款</p><p>C次级类贷款</p><p>D关注类贷款</p>,4,D,关注类贷款是尽管借款人目前有能力偿还贷款本息，但存在一些可能对偿还产生不利影响因素的贷款。,0,0
1,(单选题)（）是国际银行间办理结算和支付中用以清讫双边或多边债权债务的过程和方法。,<p>A联行清算</p><p>B支付结算</p><p>C国际清算业务</p><p>D定时清算</p>,4,C,国际清算业务是国际银行间办理结算和支付中用以清讫双边或多边债权债务的过程和方法。,0,0
1,(单选题)（)不属于商品期货的标的商品。,<p>A大豆</p><p>B国债</p><p>C原油</p><p>D钢材</p>,4,B,国债期货属于金融期货。,0,0
1,(单选题)汇率政策中最基础、最核心的部分是（）。,<p>A选择相应的汇率制度</p><p>B促进国际收支平衡</p><p>C确定适当的汇率水平</p><p>D促进经济增长</p>,4,A,汇率政策包括三方面的内容：（1）选择相应的汇率制度；（2）确定适当的汇率水平；（3）促进国际收支平衡。其中，“选择相应的汇率制度”是最基础、最核心的部分。（本题来自嗨考网）,0,0
1,(单选题)（)是所谓的短期资金市场。,<p>A货币市场</p><p>B资本市场</p><p>C股票市场</p><p>D债券市场</p>,4,A,货币市场，亦称短期资金市场，是指期限在1年以下（包含1年）的短期资金融通的场所;资本市场是长期资金市场，包括股票市场和债券市场。,0,0
1,(单选题)单位结算账户中，存款人的主办账户是（)。,<p>A一般存款账户</p><p>B基本存款账户</p><p>C专用存款账户</p><p>D临时存款账户</p>,4,B,基本存款账户是单位存款中最重要的账户，同一存款客户只能在商业银行开立一个基本存款账户，即为他的主办账户。一般存款账户是存款人因借款或其他结算需要而开立的。专用存款账户是存款人对其特定用途的资金进行专项管理和使用而开立的。临时存款账户是存款人因临时需要并在规定期限内使用而开立。,0,0
1,(单选题)（)的变化趋势引导着一个国家利率的总体变化方向。,<p>A基础利率</p><p>B基准利率</p><p>C固定利率</p><p>D浮动利率</p>,4,B,基准利率的变化趋势引导着一个国家利率的总体变化方向。,0,0
1,(单选题)集资诈骗罪的客体是（）。,<p>A贷款</p><p>B信用证项下当事人的财产</p><p>C社会公众的财产与国家的金融秩序</p><p>D信用卡管理制度</p>,4,C,集资诈骗罪的客体是社会公众的财产与国家的金融秩序。,0,0
1,(单选题)关于银行绩效评价，下列说法不正确的是（)。,<p>A运用定量和定性相结合的方法，对银行的经营业绩、管理效果及管理水平进行科学、客观、公正的考核与评价</p><p>B确定经营目标不是进行银行绩效评价的起点</p><p>C是银行股东、监管当局和内部经营管理者了解银行目前状况，判断银行未来发展方向，并据以做出决策、采取相应措施的重要工具</p><p>D是实现银行经营目标的一个重要手段</p>,4,B,绩效评价是银行实现经营目标的工具和手段，因此，确定经营目标是进行银行绩效评价的起点。,0,0
1,(单选题)接收并分析人民币、外币大额交易和可疑交易报告是（）的职责。,<p>A银监会</p><p>B商业银行</p><p>C中国银行业协会</p><p>D中国反洗钱监测分析中心</p>,4,D,接收并分析人民币、外币大额交易和可疑交易报告是中国反洗钱监测分析中心的职责之一。,0,0
1,(单选题)（)是股票质押合同生效的时间。,<p>A合同成立之日</p><p>B权利凭证交付之日</p><p>C权利成立之日</p><p>D出质登记之日</p>,4,D,出质登记之日是股票质押合同生效的时间。,0,0
1,(单选题)金融犯罪侵犯的客体是（)。,<p>A金融流通工具</p><p>B金融管理秩序</p><p>C金融工具</p><p>D金融管理法规</p>,4,B,金融犯罪侵犯的客体是金融管理秩序。包括银行、货币、外汇、信贷、证券、票据、保险管理秩序等。金融犯罪的对象，可以是“人”（包括自然人、单位、“公众”等），也可以是各种金融工具（包括货币、各种金融票证、有价证券、信用证、信用卡等）。,0,0
1,(单选题)经济周期的四个阶段是（）。,<p>A繁荣衰退萧条一崩溃</p><p>B繁荣萧条一衰退崩溃</p><p>C繁荣衰退萧条复苏</p><p>D繁荣萧条一衰退复苏</p>,4,C,经济周期的四个阶段是繁荣、衰退、萧条和复苏。,0,0
1,(单选题)（）是防止银行倒闭的最后防线。,<p>A会计资本</p><p>B监管资本</p><p>C经济资本</p><p>D核心资本</p>,4,C,经济资本用于衡量和防御银行实际承担的损失超出预计损失的那部分，是防止银行倒闭的最后防线。,0,0
1,(单选题)境内机构原则上可以开立（）经常项目外汇账户。,<p>A3个</p><p>B2个</p><p>C1个</p><p>D多个</p>,4,C,境内机构原则上只能开立一个经常项目外汇账户。,0,0
1,(单选题)货币政策是指中央银行为实现（)目标而采用的控制和调节货币信用及利率等方针和措施的总称，是国家调节和控制宏观经济的主要手段。,<p>A货币供应量稳定</p><p>B宏观经济</p><p>C特定经济</p><p>D经济发展</p>,4,C,考核货币政策的概念。,0,0
1,(单选题)老百姓通过银行柜台认购凭证式长期国债的市场不属于（）。,<p>A资本市场</p><p>B场内市场</p><p>C一级市场</p><p>D直接融资市场</p>,4,B,考核交易场所的划分。柜台市场属于场外交易市场。,0,0
1,(单选题)金融市场的参与者通过买卖金融资产转移或接受风险，利用组合投资可以分散投资于单一金融资产所面临的非系统风险，这属于金融市场的（）功能。,<p>A货币资金融通</p><p>B风险分散与风险管理</p><p>C资源配置</p><p>D经济调节</p>,4,B,考核金融市场的风险分散与风险管理功能,0,0
1,(单选题)经济处于（）阶段时，商业银行资产规模和利润量处于最低水平。,<p>A繁荣</p><p>B衰退</p><p>C萧条</p><p>D复苏</p>,4,C,考核经济周期对商业银行整体的影响。（本题来自嗨考网）,0,0
1,(单选题)（）是指因支付清算和业务合作等的需要，由其他金融机构存放于商业银行的款项。,<p>A保证金存款</p><p>B单位协定存款</p><p>C同业存放</p><p>D存放同业</p>,4,C,考核同业存放。,0,0
1,(单选题)监管谈话是指监管人员为了解银行业金融机构的经营状况、风险状况和发展趋势而与其（）进行的谈话。,<p>A股东</p><p>B董事、高级管理人员</p><p>C普通工作人员</p><p>D客户</p>,4,B,考核银监会的监管谈话。,0,0
1,(单选题)单位存款人用于（）的资金通常存入临时存款账户。,<p>A期货交易保证金</p><p>B信托基金</p><p>C政策性房地产开发资金</p><p>D注册验资</p>,4,D,可以开立临时存款账户的情形包括：设立临时机构、异地临时经营活动、注册验资。,0,0
1,(单选题)兼具股票和债券特性的融资工具是（)。,<p>A商业票据</p><p>B银行贷款</p><p>C可转换公司债券</p><p>D回购协议</p>,4,C,可转换公司债券是一种公司债券，它赋予持有人在发债后一定时间内，可依据本身的自由意志，选择是否依约定的条件将持有的债券转换为发行公司的股票或者另外一家公司股票的权利，其兼具债券和股票的双重特性。,0,0
1,(单选题)跨系统往来的资金清算必须通过（）办理。,<p>A中国人民银行</p><p>B中国银监会</p><p>C中国银行业协会</p><p>D全国银行间同业拆借市场</p>,4,A,跨系统往来的资金清算必须通过中国人民银行办理。,0,0
1,(单选题)理财业务中，资金的来源为（）。,<p>A投资者投资</p><p>B银行存款</p><p>C同行拆借</p><p>D其他方式</p>,4,A,理财业务中，资金来源为投资者的资金，资金成本较高，需要承担信息披露的义务，充分揭示业务风险，但理论上不承担刚性兑付本息的义务。,0,0
1,(单选题)（)中是不能产生留置权的。,<p>A买卖合同</p><p>B承揽合同</p><p>C保管合同</p><p>D运输合同</p>,4,A,留置权是一项法定担保物权，它是在特定的合同关系中才能产生的，是根据法律规定而不需当事人另行约定。因此，留置权所涉及的留置物必须与它所担保的债权依据的合同有牵连关系。这就决定了留置权只能发生在特定的合同关系中。,0,0
1,(单选题)（)不属于民事法律行为必须具备的条件。,<p>A行为人具有相应的民事行为能力</p><p>B意思表示真实</p><p>C不违反法律或者社会公共利益</p><p>D年龄必须达到18岁以上</p>,4,D,民事法律行为应当具备的条件：行为人具有相应的民事行为能力;意思表示真实;不违反法律或者社会公共利益。,0,0
1,(单选题)（)不属于商业银行的“三性”目标。,<p>A公益性目标</p><p>B安全性目标</p><p>C效益性目标</p><p>D流动性目标</p>,4,A,商业银行的“三性”目标是安全性目标、效益性目标、流动性目标。,0,0
1,(单选题)汇率贴水表示（）。,<p>A远期汇率比即期汇率贵</p><p>B远期汇率比即期汇率便宜</p><p>C市场汇率比官方汇率贵</p><p>D市场汇率比官方汇率便宜</p>,4,B,升水是表示远期汇率比即期汇率贵，贴水则表示远期汇率比即期汇率便宜，平价表示两者相同。,0,0
1,(单选题)甲利用自动存款机，先后三次将手中的假人民币存入银行，数量高达20万余元，则他犯了（)。,<p>A占有假币罪</p><p>B私藏假币罪</p><p>C使用假币罪</p><p>D购买假币罪</p>,4,C,使用假币罪是指明知是伪造的货币而使用，数额较大的行为。所谓数额标准，是指：总面额在四千元以上不满五万元的，属于数额较大;总面额在五万元以上不满二十万元的，属于数额巨大;总面额在二十万元以上的，属于数额特别巨大。题中甲已使用二十万元，已经构成使用假币罪。（本题来自嗨考网）,0,0
1,(单选题)保函和贷款都属于（）。,<p>A表外业务</p><p>B衍生品业务</p><p>C授信业务</p><p>D受信业务</p>,4,C,授信业务包括贷款、贷款承诺、承兑、贸易融资、保理、信用证、保函、透支、担保等表内外业务。,0,0
1,(单选题)大量存款人的挤兑行为可能会导致商业银行面临（）危机。,<p>A流动性</p><p>B操作</p><p>C法律</p><p>D战略</p>,4,A,题干所述情形为商业银行的流动性风险。,0,0
1,(单选题)（）是指为担保债务的履行，债务人或者第三人不转移财产的占有，将该财产设定为担保物，债务人不履行到期债务或者发生当事人约定的实现担保物权的情形，债权人有权就该财产优先受偿。,<p>A留置</p><p>B质押</p><p>C抵押</p><p>D担保</p>,4,C,题干所述为抵押的概念。,0,0
1,(单选题)（)是银行经营发展的根本动力。,<p>A投融资需求和服务性需求</p><p>B居民与企业储蓄</p><p>C利息收入</p><p>D贯彻国家经济政策</p>,4,A,投融资需求支持贷款业务的发展，而存贷利息差是银行的主要收入来源；服务性需求支持银行中间业务的发展，中间业务又会给银行带来可观的手续费收入。因此，银行经营发展的根本动力是投融资需求和服务性需求。,0,0
1,(单选题)甲银行工作人员制作虚假的银行存单交付张三属于（)。,<p>A金融凭证诈骗罪</p><p>B普通民事纠纷</p><p>C非法吸收公众存款罪</p><p>D伪造、变造金融票证罪</p>,4,D,伪造、变造金融票证罪的犯罪客观方面表现为伪造、变造金融票据的行为。,0,0
1,(单选题)第三产业不包括（)。,<p>A计算机服务和软件业</p><p>B交通运输</p><p>C建筑业</p><p>D教育、环境和公共设施管理业</p>,4,C,我国的产业划分为三类：第一产业，是指农、林、牧、渔业;第二产业，是指采矿业，制造业，电力、燃气及水的生产和供应业，建筑业;第三产业，是指除第一、二产业以外的其他行业，主要包括交通运输、仓储和邮政业，信息传输、计算机服务和软件业，批发和零售业，住宿和餐饮业，金融业，房地产业，租赁和商务服务业，科学研究、技术服务和地质勘察业，水利、环境和公共设施管理业，居民服务和其他服务业，教育、卫生、社会保障和社会福利业，文化、体育和娱乐业，公共管理和社会组织，国际组织。,0,0
1,(单选题)（）是无民事行为能力人。,<p>A年满18周岁且精神正常的自然人</p><p>B年满10周岁但精神正常的未成年人</p><p>C不能完全辨认自己行为的成年精神病人</p><p>D年满16周岁不满18周岁并以自己的劳动收入为主要生活来源且精神正常的自然人</p>,4,C,我国法律规定，不满10周岁的未成年人及不能辨认自己行为的精神病人是无民事行为能力人，民事活动由他的法定代理人代理。,0,0
1,(单选题)盗窃信用卡并使用的，应该被定为（)。,<p>A信用卡诈骗罪</p><p>B盗窃罪</p><p>C金额诈骗罪</p><p>D破坏银行管理罪</p>,4,B,信用卡诈骗罪，是指使用伪造的信用卡，或者使用以虚假的身份证明骗领的信用卡，或者使用作废的信用卡，或者冒用他人的信用卡，或者利用信用卡恶意透支进行诈骗活动，数额较大的行为。盗窃信用卡并使用的，定盗窃罪。,0,0
1,(单选题)当中央银行提高法定存款准备金率时，市场的反应通常是（)。,<p>A商业银行可用资金增多，贷款下降，导致货币供应量减少</p><p>B商业银行可用资金减少，贷款上升，导致货币供应量增多</p><p>C商业银行可用资金减少，贷款下降，导致货币供应量减少</p><p>D商业银行可用资金增多，贷款上升，导致货币供应量增多</p>,4,C,央行提高法定存款准备金率，导致商业银行可用资金减少，进而收缩贷款，最终导致货币供应量减少。（本题来自嗨考网）,0,0
1,(单选题)（)构成保险诈骗罪。,<p>A计算错误而多报了事故损失并因此获取了保险金的</p><p>B行为人出于过失行为而引起保险事故发生</p><p>C因认识错误而认为发生实际未发生的保险事故</p><p>D编造未曾发生的保险事故，投保人、被保险人故意造成财产损失保险事故</p>,4,D,"ABC均不属于保险诈骗罪,选择D",0,0
1,(单选题)（)是银行同业自我管理与约束的过程。,<p>A银行自我监管</p><p>B外部监管</p><p>C行业自律</p><p>D市场约束</p>,4,C,银行同业组织的行业自律是银行同业自我管理与约束的过程。,0,0
1,(单选题)近期传言某银行支行因为一笔违规批贷可能导致重大损失，记者王某找到他在该支行的一位朋友张某欲进行采访。这种情况下（)。,<p>A张某本着诚实信用的原则，有责任对王某将他所知道的情况实话实说</p><p>B张某本着维护所在机构的形象和声誉的原则，应对该传言断然否认</p><p>C如果王某答应不对外宣传，张某就可以将他所知道的情况告诉王某</p><p>D张某不应擅自代表所在机构接受新闻媒体采访</p>,4,D,银行业从业人员应当遵循所在机构关于接受媒体采访的规定，不擅自代表所在机构接受新闻媒体采访或擅自代表所在机构对外发布信息。任何不慎重的言论都可能影响银行声誉，给银行带来声誉风险。,0,0
